study,questionnaire,answer_list,value,label,label_de
soep-pretest,pre_2008_muki_b,F25_35,5,indosta (5),Indosta (5)
soep-pretest,pre_2008_muki_b,F25_36,1,alquallon (1),Alquallon (1)
soep-pretest,pre_2008_muki_b,F25_36,2,lisqualien (2),Lisqualien (2)
soep-pretest,pre_2008_muki_b,F25_36,3,talquallen (3),Talquallen (3)
soep-pretest,pre_2008_muki_b,F25_36,4,quisquilien (4),Quisquilien (4)
soep-pretest,pre_2008_muki_b,F25_36,5,rielquellen (5),Rielquellen (5)
soep-pretest,pre_2008_muki_b,M13,-1,No Answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M13,1,1  Absolutly does not apply,1 = Trifft überhaupt nicht zu
soep-pretest,pre_2008_muki_b,M13,2,2,2
soep-pretest,pre_2008_muki_b,M13,3,3,3
soep-pretest,pre_2008_muki_b,M13,4,4,4
soep-pretest,pre_2008_muki_b,M13,5,5,5
soep-pretest,pre_2008_muki_b,M13,6,6,6
soep-pretest,pre_2008_muki_b,M13,7,7 = Fully applies,7 = Trifft voll zu
soep-pretest,pre_2008_muki_b,M13,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M14,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M14,1,Totally agree,Stimme voll zu
soep-pretest,pre_2008_muki_b,M14,2,Agree slightly,Stimme eher zu
soep-pretest,pre_2008_muki_b,M14,3,Disagree slightly,Lehne eher ab
soep-pretest,pre_2008_muki_b,M14,4,Totally disagree,Lehne voll ab
soep-pretest,pre_2008_muki_b,M15,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M15,1,Catholic,katholisch
soep-pretest,pre_2008_muki_b,M15,2,Protestant,evangelisch
soep-pretest,pre_2008_muki_b,M15,3,Member of another Christian denomination or religious community,Mitglied einer anderen christlichen Religionsgemeinschaft
soep-pretest,pre_2008_muki_b,M15,4,Member of an Islamic religious community,Mitglied einer islamischen Religionsgemeinschaft
soep-pretest,pre_2008_muki_b,M15,5,Member of other religious community,Mitglied einer anderen Religionsgemeinschaft
soep-pretest,pre_2008_muki_b,M15,6,"No, I do not belong to any religious group","Nein, konfessionslos"
soep-pretest,pre_2008_muki_b,M16,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M16,0,0 = Very impatient,0 = Sehr ungeduldig
soep-pretest,pre_2008_muki_b,M16,1,1,1
soep-pretest,pre_2008_muki_b,M16,2,2,2
soep-pretest,pre_2008_muki_b,M16,3,3,3
soep-pretest,pre_2008_muki_b,M16,4,4,4
soep-pretest,pre_2008_muki_b,M16,5,5,5
soep-pretest,pre_2008_muki_b,M16,6,6,6
soep-pretest,pre_2008_muki_b,M16,7,7,7
soep-pretest,pre_2008_muki_b,M16,8,8,8
soep-pretest,pre_2008_muki_b,M16,9,9,9
soep-pretest,pre_2008_muki_b,M16,10,10 = Very patient,10 = Sehr geduldig
soep-pretest,pre_2008_muki_b,M17,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M17,0,0 = Risk averse,0 = Gar nicht risikobereit
soep-pretest,pre_2008_muki_b,M17,1,1,1
soep-pretest,pre_2008_muki_b,M17,2,2,2
soep-pretest,pre_2008_muki_b,M17,3,3,3
soep-pretest,pre_2008_muki_b,M17,4,4,4
soep-pretest,pre_2008_muki_b,M17,5,5,5
soep-pretest,pre_2008_muki_b,M17,6,6,6
soep-pretest,pre_2008_muki_b,M17,7,7,7
soep-pretest,pre_2008_muki_b,M17,8,8,8
soep-pretest,pre_2008_muki_b,M17,9,9,9
soep-pretest,pre_2008_muki_b,M17,10,10 = Fully prepared to take risks,10 = Sehr risikobereit
soep-pretest,pre_2008_muki_b,M18,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M18,0,0 = Not at all impulsive,0 = Gar nicht impulsiv
soep-pretest,pre_2008_muki_b,M18,1,1,1
soep-pretest,pre_2008_muki_b,M18,2,2,2
soep-pretest,pre_2008_muki_b,M18,3,3,3
soep-pretest,pre_2008_muki_b,M18,4,4,4
soep-pretest,pre_2008_muki_b,M18,5,5,5
soep-pretest,pre_2008_muki_b,M18,6,6,6
soep-pretest,pre_2008_muki_b,M18,7,7,7
soep-pretest,pre_2008_muki_b,M18,8,8,8
soep-pretest,pre_2008_muki_b,M18,9,9,9
soep-pretest,pre_2008_muki_b,M18,10,0 = Very impulsive,10 = Sehr impulsiv
soep-pretest,pre_2008_muki_b,M19,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,M19,0,0 = Completely dissatisfied,0 = Ganz und gar unzufrieden
soep-pretest,pre_2008_muki_b,M19,1,1,1
soep-pretest,pre_2008_muki_b,M19,2,2,2
soep-pretest,pre_2008_muki_b,M19,3,3,3
soep-pretest,pre_2008_muki_b,M19,4,4,4
soep-pretest,pre_2008_muki_b,M19,5,5,5
soep-pretest,pre_2008_muki_b,M19,6,6,6
soep-pretest,pre_2008_muki_b,M19,7,7,7
soep-pretest,pre_2008_muki_b,M19,8,8,8
soep-pretest,pre_2008_muki_b,M19,9,9,9
soep-pretest,pre_2008_muki_b,M19,10,10 = Completely satisfied,10 = Ganz und gar zufrieden
soep-pretest,pre_2008_muki_b,G5,1,To wait and take two bags,Zu warten und zwei Tüten zu nehmen
soep-pretest,pre_2008_muki_b,G5,2,Not to wait and take one bag,nicht zu warten und eine Tüte zu nehmen
soep-pretest,pre_2008_muki_b,G6,1,Yes,Ja
soep-pretest,pre_2008_muki_b,G6,2,No,Nein
soep-pretest,pre_2008_muki_b,G7,1,Did not talk to each other,Nicht miteinander gesprochen
soep-pretest,pre_2008_muki_b,G7,2,Did talk to each other from time to time,Ab und zu miteinander gesprochen
soep-pretest,pre_2008_muki_b,G7,3,Did talk to each other often,Oft miteinander gesprochen
soep-pretest,pre_2008_muki_b,G8,1,Yes,Ja
soep-pretest,pre_2008_muki_b,G8,2,No,Nein
soep-pretest,pre_2008_muki_b,G9,1, The child remained there the whole time.,Ist die ganze Zeit dabei geblieben
soep-pretest,pre_2008_muki_b,G9,1,The child played.,Hat gespielt
soep-pretest,pre_2008_muki_b,G9,1,The child has read or looked at a picture book.,"Hat gelesen, bzw. Bilderbuch abgeschaut"
soep-pretest,pre_2008_muki_b,G9,1,The  child painted.,Hat gemalt
soep-pretest,pre_2008_muki_b,G9,1,"The child did something else, namely:","Hat etwas anderes gemacht, und zwar:"
soep-pretest,pre_2008_muki_b,G9,1,The chid left the room.,Hat das Zimmer verlassen
soep-pretest,pre_2008_muki_b,RP1,1,"Yes, start experiment","Ja, Experiment beginnen"
soep-pretest,pre_2008_muki_b,RP1,2,"No, not willing to take part","Nein, nicht zur Teilname bereit"
soep-pretest,pre_2008_muki_b,RP2,1,Yet willing to take part,Doch zur Teilname bereit
soep-pretest,pre_2008_muki_b,RP2,2,Not willing to take part,Nicht zur Teilnahme bereit
soep-pretest,pre_2008_muki_b,RP6,0,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,RP6,1,Yes,Ja
soep-pretest,pre_2008_muki_b,RP6,2,No,Nein
soep-pretest,pre_2008_muki_b,RP8,0,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,RP9,0,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,RP9,1,Yes,Ja
soep-pretest,pre_2008_muki_b,RP9,2,No,Nein
soep-pretest,pre_2008_muki_b,RP10,0,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,RP10,1,Spend all,Alles ausgeben
soep-pretest,pre_2008_muki_b,RP10,2,"Spend the most, but save a little","Das meiste ausgeben, aber auch etwas sparen"
soep-pretest,pre_2008_muki_b,RP10,3,"Save the most, but spend a little","Das meiste sparen, aber auch etwas ausgeben"
soep-pretest,pre_2008_muki_b,RP10,4,Save all,Alles sparen
soep-pretest,pre_2008_muki_b,RP13,1,Z1,Z1
soep-pretest,pre_2008_muki_b,RP13,2,Z2,Z2
soep-pretest,pre_2008_muki_b,RP13,3,Z3,Z3
soep-pretest,pre_2008_muki_b,RP13,4,R1,R1
soep-pretest,pre_2008_muki_b,RP14,1,1,1
soep-pretest,pre_2008_muki_b,RP14,2,2,2
soep-pretest,pre_2008_muki_b,RP14,3,3,3
soep-pretest,pre_2008_muki_b,RP14,4,4,4
soep-pretest,pre_2008_muki_b,RP14,5,5,5
soep-pretest,pre_2008_muki_b,RP14,6,6,6
soep-pretest,pre_2008_muki_b,RP14,7,7,7
soep-pretest,pre_2008_muki_b,RP14,8,8,8
soep-pretest,pre_2008_muki_b,RP14,9,9,9
soep-pretest,pre_2008_muki_b,RP14,10,10,10
soep-pretest,pre_2008_muki_b,RP14,11,11,11
soep-pretest,pre_2008_muki_b,RP14,12,12,12
soep-pretest,pre_2008_muki_b,RP14,13,13,13
soep-pretest,pre_2008_muki_b,RP14,14,14,14
soep-pretest,pre_2008_muki_b,RP14,15,15,15
soep-pretest,pre_2008_muki_b,RP14,16,16,16
soep-pretest,pre_2008_muki_b,RP14,17,17,17
soep-pretest,pre_2008_muki_b,RP14,18,18,18
soep-pretest,pre_2008_muki_b,RP14,19,19,19
soep-pretest,pre_2008_muki_b,RP14,20,20,20
soep-pretest,pre_2008_muki_b,2,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,2,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,3,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,3,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,KT1,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,KT1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB1,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB1,1,Fully applies,Trifft voll zu
soep-pretest,pre_2008_muki_b,EB1,2,Rahter applies,Trifft eher zu
soep-pretest,pre_2008_muki_b,EB1,3,Does rather not apply,Trifft eher nicht zu
soep-pretest,pre_2008_muki_b,EB1,4,Does absolutly not apply,Trifft gar nicht zu
soep-pretest,pre_2008_muki_b,EB2,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB2,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB2,1,Yes,Ja
soep-pretest,pre_2008_muki_b,EB2,2,No,Nein
soep-pretest,pre_2008_muki_b,EB3,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB3,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB3,1,"Yes, terminated early","Ja,vorzeitig abgebrochen"
soep-pretest,pre_2008_muki_b,EB3,2,"Yes, but could be motivated again","Ja, aber konnte wieder motiviert werden"
soep-pretest,pre_2008_muki_b,EB3,3,No,Nein
soep-pretest,pre_2008_muki_b,EB4,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB4,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB4,1,Yes ,Ja
soep-pretest,pre_2008_muki_b,EB4,2,No,Nein
soep-pretest,pre_2008_muki_b,EB5,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB5,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB6,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB6,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,KT2,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,KT2,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB7,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB7,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB7,1,Fully applies,Trifft voll zu
soep-pretest,pre_2008_muki_b,EB7,2,Rahter applies,Trifft eher zu
soep-pretest,pre_2008_muki_b,EB7,3,Does rather not apply,Trifft eher nicht zu
soep-pretest,pre_2008_muki_b,EB7,4,Does absolutly not apply,Trifft gar nicht zu
soep-pretest,pre_2008_muki_b,EB8,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB8,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB8,1,Yes,Ja
soep-pretest,pre_2008_muki_b,EB8,2,No,Nein
soep-pretest,pre_2008_muki_b,EB9,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB9,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB9,1,"Yes, terminated early","Ja,vorzeitig abgebrochen"
soep-pretest,pre_2008_muki_b,EB9,2,"Yes, but could be motivated again","Ja, aber konnte wieder motiviert werden"
soep-pretest,pre_2008_muki_b,EB9,3,No,Nein
soep-pretest,pre_2008_muki_b,EB10,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB10,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB10,1,Yes,Ja
soep-pretest,pre_2008_muki_b,EB10,2,No,Nein
soep-pretest,pre_2008_muki_b,EB11,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB11,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB12,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB12,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,KT3,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,KT3,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB13,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB13,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB13,1,Fully applies,Trifft voll zu
soep-pretest,pre_2008_muki_b,EB13,2,Rahter applies,Trifft eher zu
soep-pretest,pre_2008_muki_b,EB13,3,Does rather not apply,Trifft eher nicht zu
soep-pretest,pre_2008_muki_b,EB13,4,Does absolutly not apply,Trifft gar nicht zu
soep-pretest,pre_2008_muki_b,EB14,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB14,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB14,1,Yes,Ja
soep-pretest,pre_2008_muki_b,EB14,2,No,Nein
soep-pretest,pre_2008_muki_b,EB15,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB15,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB15,1,"Yes, terminated early","Ja,vorzeitig abgebrochen"
soep-pretest,pre_2008_muki_b,EB15,2,"Yes, but could be motivated again","Ja, aber konnte wieder motiviert werden"
soep-pretest,pre_2008_muki_b,EB15,3,No,Nein
soep-pretest,pre_2008_muki_b,EB16,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB16,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB16,1,Yes,Ja
soep-pretest,pre_2008_muki_b,EB16,2,No,Nein
soep-pretest,pre_2008_muki_b,EB17,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB17,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB18,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB18,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB19,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB19,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EB19,1,Yes,Ja
soep-pretest,pre_2008_muki_b,EB19,2,No,Nein
soep-pretest,pre_2008_muki_b,EB20,-4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EB20,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EC1,1,Right,Richtig
soep-pretest,pre_2008_muki_b,EC1,2,Wrong,FALSCH
soep-pretest,pre_2008_muki_b,EC1,3,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EC1,4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EC2,1,Right,Richtig
soep-pretest,pre_2008_muki_b,EC2,2,Wrong,FALSCH
soep-pretest,pre_2008_muki_b,EC2,3,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EC2,4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EC3,1,Right,Richtig
soep-pretest,pre_2008_muki_b,EC3,2,Wrong,FALSCH
soep-pretest,pre_2008_muki_b,EC3,3,No answer,Keine Angabe
soep-pretest,pre_2008_muki_b,EC3,4,Impermissible multiple responses,Unzulässige Mehrfachnennung
soep-pretest,pre_2008_muki_b,EC4,2,Wrong,FALSCH
soep-pretest,pre_2008_muki_b,EC5,3,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ1,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ1,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ1,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ2,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ2,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ2,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ2,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ3,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ3,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ3,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ3,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ4,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ4,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ4,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ4,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ5,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ5,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ5,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ5,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ6,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ6,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ6,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ6,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ7,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ7,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ7,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ7,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ8,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ8,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ8,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ8,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ9,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ9,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ9,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ9,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ10,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ10,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ10,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ10,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ11,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ11,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ11,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ11,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ12,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ12,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ12,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ12,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ13,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ13,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ13,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ13,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ14,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ14,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ14,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ14,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,EZ15,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,EZ15,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,EZ15,2,Partially applies,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,EZ15,3,Definitely applies,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,K4,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K4,1,Ja,Ja
soep-pretest,pre_2008_muki_c,K4,2,"No, adopted child","Nein, Adoptivkind"
soep-pretest,pre_2008_muki_c,K4,3,"No, stepchild or foster child","Nein, Stief- oder Pflegekind"
soep-pretest,pre_2008_muki_c,K5,1,Yes,Ja
soep-pretest,pre_2008_muki_c,K5,2,No,Nein
soep-pretest,pre_2008_muki_c,K6,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K7,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K7,1,Breastfed during the first four weeks,Habe nur in den ersten vier Wochen gestillt
soep-pretest,pre_2008_muki_c,K7,2,"Breastfed longer, namely:",Habe länger gestillt und zwar:
soep-pretest,pre_2008_muki_c,K7,3,"No, I did not breastfeed","Nein, habe nicht gestillt"
soep-pretest,pre_2008_muki_c,K8,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K9,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K10,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K10,1,Yes,Ja
soep-pretest,pre_2008_muki_c,K10,2,No,Nein
soep-pretest,pre_2008_muki_c,K11,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K11,1,"Yes, namely:","Ja, und zwar:"
soep-pretest,pre_2008_muki_c,K11,2,No,Nein
soep-pretest,pre_2008_muki_c,K12,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K12,1,"Yes, namely:","Ja, und zwar:"
soep-pretest,pre_2008_muki_c,K12,2,No,Nein
soep-pretest,pre_2008_muki_c,K13,1,Respiratory disease,"Atemwegserkrankungen (Asthma, Bronchitis oder ähnliches)"
soep-pretest,pre_2008_muki_c,K13,1,Middle-ear inflammation,Mittelohrentzündung
soep-pretest,pre_2008_muki_c,K13,1,Neurodermatitis,Neurodermitis
soep-pretest,pre_2008_muki_c,K13,1,Vision impairment,Fehlsichtigkeit (z.B. Schielen)
soep-pretest,pre_2008_muki_c,K13,1,Nutritional Disorders,Ernährungsstörungen
soep-pretest,pre_2008_muki_c,K13,1,Motor impairment,"Störungen der Motorik, des Bewegungsapparates"
soep-pretest,pre_2008_muki_c,K13,1,Attention deficit disorder/  hyperactivity syndrome (ADD/ ADHS),Aufmerksamkeitsdefizit / Hyperaktivitätssyndrom (ADS oder AD
soep-pretest,pre_2008_muki_c,K13,1, Retardation in development of speech,Sprachentwicklungsverzögerung
soep-pretest,pre_2008_muki_c,K13,1,Other impairments or disorders,"Sonstige Störungen / Behinderungen, und zwar:"
soep-pretest,pre_2008_muki_c,K13,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K13,1,"No, no limitations","Nein, nichts davon"
soep-pretest,pre_2008_muki_c,K14,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K14,1,To kindergarden/ day care center ,in den Kindergarten / eine Kindertageseinrichtung
soep-pretest,pre_2008_muki_c,K14,2,Already to school,bereits zur Schule
soep-pretest,pre_2008_muki_c,K14,3,"No, none of these","Nein, nichts davon"
soep-pretest,pre_2008_muki_c,K15,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K15,1,Does not apply,Nicht zutreffend
soep-pretest,pre_2008_muki_c,K15,2,Applies partly,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,K15,3,Applies fully,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,K15,2,Applies partly,Keine Angabe
soep-pretest,pre_2008_muki_c,K15,3,Applies fully,Nicht zutreffend
soep-pretest,pre_2008_muki_c,K15,-1,No answer,Teilweise zutreffend
soep-pretest,pre_2008_muki_c,K15,1,Does not apply,Eindeutig zutreffend
soep-pretest,pre_2008_muki_c,K16,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K16,1,"Yes, the biological father","Ja, und zwar der leibliche Vater"
soep-pretest,pre_2008_muki_c,K16,2,"Yes, the adoptive father","Ja, und zwar der Adoptivvater"
soep-pretest,pre_2008_muki_c,K16,3,"Yes, the step or foster father","Ja, und zwar der Stief- oder Pflegevater"
soep-pretest,pre_2008_muki_c,K16,4,No,Nein
soep-pretest,pre_2008_muki_c,V1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,V1,1,Left school without certificate ,Keinen Schulabschluss
soep-pretest,pre_2008_muki_c,V1,2,Lower secondary school-leaving certificate (Volksschulabschluss / Hauptschulabschluss) (GDR: Complited 8th grade at POS),Volks- / Hauptschulabschluss (DDR: 8. Klasse POS)
soep-pretest,pre_2008_muki_c,V1,3,Intermediate school-leaving certificate (Mittlere Reife / Realschulabschluss)(GDR: Complited 10th grade at POS),"Mittlere Reife, Realschulabschluss (DDR: 10. Klasse POS)"
soep-pretest,pre_2008_muki_c,V1,4,Upper secondary school-leaving certificate (Hochschulreife) (GDR: EOS),Abitur / Hochschulreife (DDR: EOS)
soep-pretest,pre_2008_muki_c,V1,5,Other school-leaving certificate ,Anderen Schulabschluss
soep-pretest,pre_2008_muki_c,V1,6,I do not know,Weiß nicht
soep-pretest,pre_2008_muki_c,V2,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,V2,1,"Yes, vocational training","Ja, berufliche Ausbildung"
soep-pretest,pre_2008_muki_c,V2,2,"Yes, higher education","Ja, Hochschulstudium"
soep-pretest,pre_2008_muki_c,V2,3,"No, no completed education","Nein, keine abgeschlossene Ausbildung"
soep-pretest,pre_2008_muki_c,V2,4,No answer,Keine Angabe
